model_uid,source,model_name,weights,pretrained,architecture,training_objective,dataset_name,is_video_model,has_language_component,is_quantized,dataset_size_log10,training_data_size,architecture_detailed,training_paradigm,model_size_category,model_params,model_params_millions,model_params_log10,is_modern,is_finetuned,is_developmental,sem_dist_effect,sem_dist_effect_layer,diff_symbolic_r,diff_symbolic_r_layer,relational_bias,relational_bias_layer,relational_bias_patternonly,relational_bias_patternonly_layer,sem_dist_effect_p,diff_symbolic_p,relational_bias_binary,relational_bias_patternonly_binary,diff_symbolic_binary,sem_dist_effect_binary,is_classification,is_contrastive,is_generative,is_vlm,is_cnn,is_transformer,is_supervised_other,is_pretext,is_clustering,is_self_supervised,is_ssl_other,is_architecture_other,is_objective_other,concrete_bias_binary,relational_bias_p,concrete_bias_p
torchvision_regnet_y_16gf_imagenet1k_v2,torchvision,RegNet_Y_16GF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,83590140.0,83.59014,7.922155052604866,False,False,False,0.4580182001776747,-2.0,0.5863174297136168,-2.0,0.2063492063492063,-2.0,0.40625,-2.0,5.647623565827072e-06,8.212284842138589e-10,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999974861,9.922671485948713e-12
torchvision_regnet_y_16gf_imagenet1k_swag_e2e_v1,torchvision,RegNet_Y_16GF,IMAGENET1K_SWAG_E2E_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,83590140.0,83.59014,7.922155052604866,False,True,False,0.343970583456273,-2.0,0.5354178027950643,-2.0,0.3333333333333333,-2.0,0.4375,-2.0,0.0009018496586853,3.818339325325743e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999448943444408,0.00011498882273707576
torchvision_regnet_y_16gf_imagenet1k_swag_linear_v1,torchvision,RegNet_Y_16GF,IMAGENET1K_SWAG_LINEAR_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,83590140.0,83.59014,7.922155052604866,False,True,False,-0.0614695422132667,-2.0,0.5462763898710222,-2.0,0.4206349206349206,-2.0,0.6875,-2.0,0.5649231694234012,1.7752279117401832e-08,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.96953087369217,0.0450614329228662
torchvision_regnet_y_1_6gf_imagenet1k_v1,torchvision,RegNet_Y_1_6GF,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,11202430.0,11.20243,7.049312238841835,False,False,False,0.530952800337473,-2.0,0.4626004880427958,-2.0,0.0714285714285714,-2.0,0.34375,-2.0,7.306618365001831e-08,3.439819629169721e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,2.093786632272421e-25
torchvision_regnet_y_1_6gf_imagenet1k_v2,torchvision,RegNet_Y_1_6GF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,11202430.0,11.20243,7.049312238841835,False,False,False,0.3976677901941974,-2.0,0.6187543737771671,-2.0,0.3015873015873015,-2.0,0.5625,-2.0,0.0001039358154942,4.922069425407671e-11,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999979503544514,4.924019083467681e-06
torchvision_regnet_y_32gf_imagenet1k_v1,torchvision,RegNet_Y_32GF,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,145046770.0,145.04677,8.161508062081838,False,False,False,0.6116521816691051,-2.0,0.5195772219328361,-2.0,0.0714285714285714,-2.0,0.375,-2.0,1.5131460720070038e-10,1.1132453122648305e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,2.093786632272421e-25
torchvision_regnet_y_32gf_imagenet1k_v2,torchvision,RegNet_Y_32GF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,145046770.0,145.04677,8.161508062081838,False,False,False,0.4418200895052087,-2.0,0.5132533288914402,-2.0,0.2063492063492063,-2.0,0.46875,-2.0,1.3041420783367317e-05,1.6811250292750397e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999974861,9.922671485948713e-12
torchvision_regnet_y_32gf_imagenet1k_swag_e2e_v1,torchvision,RegNet_Y_32GF,IMAGENET1K_SWAG_E2E_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,145046770.0,145.04677,8.161508062081838,False,True,False,0.5643579113821149,-2.0,0.5790526647806962,-2.0,0.3412698412698413,-2.0,0.6875,-2.0,6.912368676760941e-09,1.479384128213913e-09,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9998850111772629,0.00023196989350320876
torchvision_regnet_y_32gf_imagenet1k_swag_linear_v1,torchvision,RegNet_Y_32GF,IMAGENET1K_SWAG_LINEAR_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,145046770.0,145.04677,8.161508062081838,False,True,False,0.2033781250966318,-2.0,0.5932891361885216,-2.0,0.4126984126984127,-2.0,0.65625,-2.0,0.0545316892711673,4.6042667860927724e-10,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9799821203218579,0.03046912630783008
torchvision_regnet_y_3_2gf_imagenet1k_v1,torchvision,RegNet_Y_3_2GF,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,19436338.0,19.436338,7.288614442884204,False,False,False,0.5780029295003275,-2.0,0.5160605204366452,-2.0,0.1904761904761904,-2.0,0.40625,-2.0,2.442005435027617e-09,1.401474484654282e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999998607,6.067329411193511e-13
torchvision_regnet_y_3_2gf_imagenet1k_v2,torchvision,RegNet_Y_3_2GF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,19436338.0,19.436338,7.288614442884204,False,False,False,0.4659299062510422,-2.0,0.3984978063841581,-2.0,0.1825396825396825,-2.0,0.4375,-2.0,3.693932802998216e-06,8.345337183274698e-05,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999999697,1.3928195654786088e-13
torchvision_regnet_y_400mf_imagenet1k_v1,torchvision,RegNet_Y_400MF,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,4344144.0,4.344144,6.637904212844342,False,False,False,0.5687814692195702,-2.0,0.6425692295233019,-2.0,0.1746031746031746,-2.0,0.4375,-2.0,4.9588363261081535e-09,5.0282766457626e-12,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999999937,3.0361338783630134e-14
torchvision_regnet_y_400mf_imagenet1k_v2,torchvision,RegNet_Y_400MF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,4344144.0,4.344144,6.637904212844342,False,False,False,0.246603905177373,-2.0,0.3747754954142388,-2.0,0.2539682539682539,-2.0,0.40625,-2.0,0.0191243652888532,0.0002326193166259,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999951948761,1.4550966367732763e-08
torchvision_regnet_y_800mf_imagenet1k_v1,torchvision,RegNet_Y_800MF,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,6432512.0,6.432512,6.808380605069546,False,False,False,0.5804239250866885,-2.0,0.4697264358113931,-2.0,0.1825396825396825,-2.0,0.4375,-2.0,2.020186594893108e-09,2.3150909426597693e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999999697,1.3928195654786088e-13
torchvision_regnet_y_800mf_imagenet1k_v2,torchvision,RegNet_Y_800MF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,6432512.0,6.432512,6.808380605069546,False,False,False,0.5525057069177872,-2.0,0.5153201622269207,-2.0,0.3492063492063492,-2.0,0.46875,-2.0,1.6438572931311883e-08,1.4705957551413366e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9997680301064968,0.0004526387315393203
torchvision_regnet_y_8gf_imagenet1k_v1,torchvision,RegNet_Y_8GF,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,39381472.0,39.381472,7.5952919451573475,False,False,False,0.578252185973239,-2.0,0.5220142343731788,-2.0,0.0873015873015873,-2.0,0.4375,-2.0,2.394961864986537e-09,9.47613464206325e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,2.6356096576022e-23
torchvision_regnet_y_8gf_imagenet1k_v2,torchvision,RegNet_Y_8GF,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_RegNet,Supervised_Standard,Base,39381472.0,39.381472,7.5952919451573475,False,False,False,0.5736498435701108,-2.0,0.5354178027950643,-2.0,0.246031746031746,-2.0,0.4375,-2.0,3.420985680180732e-09,3.818339325325743e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999984776863,4.8051238277303685e-09
torchvision_resnext101_32x8d_imagenet1k_v1,torchvision,ResNeXt101_32X8D,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,88791336.0,88.791336,7.948370590655141,False,False,False,0.4123630198923245,-2.0,0.4146931422218793,-2.0,0.4206349206349206,-2.0,0.53125,-2.0,5.377622624074737e-05,3.958952502928175e-05,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.96953087369217,0.0450614329228662
torchvision_resnext101_32x8d_imagenet1k_v2,torchvision,ResNeXt101_32X8D,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,88791336.0,88.791336,7.948370590655141,False,False,False,0.5917630044212908,-2.0,0.5791452095569116,-2.0,0.2222222222222222,-2.0,0.4375,-2.0,8.138933737843783e-10,1.4684662122617135e-09,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999626376,1.3438163881766373e-10
torchvision_resnext101_64x4d_imagenet1k_v1,torchvision,ResNeXt101_64X4D,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,83455272.0,83.455272,7.921453776943225,False,False,False,0.5279265184940046,-2.0,0.4779937691533155,-2.0,0.2222222222222222,-2.0,0.46875,-2.0,8.935294111087287e-08,1.445934350711671e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999626376,1.3438163881766373e-10
torchvision_resnext50_32x4d_imagenet1k_v1,torchvision,ResNeXt50_32X4D,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,25028904.0,25.028904,7.398441832541759,False,False,False,0.5104568185665905,-2.0,0.334719031442275,-2.0,0.2936507936507936,-2.0,0.5,-2.0,2.749817220873983e-07,0.0011093172618484,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999991776150617,2.049645548600083e-06
torchvision_resnext50_32x4d_imagenet1k_v2,torchvision,ResNeXt50_32X4D,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,25028904.0,25.028904,7.398441832541759,False,False,False,0.3474880807963174,-2.0,0.4508164532046824,-2.0,0.4285714285714285,-2.0,0.6875,-2.0,0.000791654845606,6.494912414466381e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9549385670771338,0.06478806964319302
torchvision_resnet101_imagenet1k_v1,torchvision,ResNet101,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44549160.0,44.54916,7.648839519578189,False,False,False,0.617599391443756,-2.0,0.493248233099512,-2.0,0.1111111111111111,-2.0,0.40625,-2.0,8.941079892480461e-11,5.87007010878121e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,1.846167379935702e-20
torchvision_resnet101_imagenet1k_v2,torchvision,ResNet101,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44549160.0,44.54916,7.648839519578189,False,False,False,0.3562349226006028,-2.0,0.5675308401418602,-2.0,0.3174603174603174,-2.0,0.5,-2.0,0.0005687728494528,3.655063749905006e-09,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999885902149918,2.551632589480126e-05
torchvision_resnet152_imagenet1k_v1,torchvision,ResNet152,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,60192808.0,60.192808,7.77954460367468,False,False,False,0.6229462759650664,-2.0,0.390847438217006,-2.0,0.1666666666666666,-2.0,0.4375,-2.0,5.5186171013892646e-11,0.0001171456819721,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999999988,6.273125239617561e-15
torchvision_resnet152_imagenet1k_v2,torchvision,ResNet152,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,60192808.0,60.192808,7.77954460367468,False,False,False,0.6173206087010653,-2.0,0.3666315551072704,-2.0,0.2619047619047619,-2.0,0.4375,-2.0,9.166592466008212e-11,0.0003249596284609,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999854490337,4.2311851178648676e-08
torchvision_resnet18_imagenet1k_v1,torchvision,ResNet18,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,11689512.0,11.689512,7.067796381124977,False,False,False,0.5792484561146867,-2.0,0.5324563699561667,-2.0,0.1111111111111111,-2.0,0.4375,-2.0,2.215446686268261e-09,4.683504670640744e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,1.846167379935702e-20
torchvision_resnet34_imagenet1k_v1,torchvision,ResNet34,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,21797672.0,21.797672,7.338410113258662,False,False,False,0.5882222589949454,-2.0,0.4485028337992936,-2.0,0.3015873015873015,-2.0,0.4375,-2.0,1.085152889733027e-09,7.337965780629763e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999979503544514,4.924019083467681e-06
torchvision_resnet50_imagenet1k_v1,torchvision,ResNet50,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25557032.0,25.557032,7.407510416745129,False,False,False,0.6011258431307379,-2.0,0.5955102108176947,-2.0,0.2539682539682539,-2.0,0.53125,-2.0,3.739775852550224e-10,3.8179849943979436e-10,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999951948761,1.4550966367732763e-08
torchvision_resnet50_imagenet1k_v2,torchvision,ResNet50,IMAGENET1K_V2,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25557032.0,25.557032,7.407510416745129,False,False,False,0.5036875167593668,-2.0,0.3619117715202773,-2.0,0.2936507936507936,-2.0,0.4375,-2.0,4.180784415379758e-07,0.000392858252971,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999991776150617,2.049645548600083e-06
torchvision_shufflenet_v2_x0_5_imagenet1k_v1,torchvision,ShuffleNet_V2_X0_5,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,1366792.0,1.366792,6.135702428155681,False,False,False,0.2776329953962447,-2.0,0.1567862750385109,-2.0,0.4682539682539682,-2.0,0.53125,-2.0,0.0080649106260679,0.1355610765800391,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7886044329270598,0.2665263751337792
torchvision_shufflenet_v2_x1_0_imagenet1k_v1,torchvision,ShuffleNet_V2_X1_0,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,2278604.0,2.278604,6.357668855431242,False,False,False,0.472975574342067,-2.0,0.1827450847669726,-2.0,0.5158730158730159,-2.0,0.53125,-2.0,2.508307418056168e-06,0.0812326659412619,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39469797234407156,0.6719108891982855
torchvision_shufflenet_v2_x1_5_imagenet1k_v1,torchvision,ShuffleNet_V2_X1_5,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,3503624.0,3.503624,6.544517492619597,False,False,False,0.4645826814155392,-2.0,0.235310517657405,-2.0,0.4444444444444444,-2.0,0.4375,-2.0,3.973841685824575e-06,0.0239478008387773,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9093879695592881,0.12335312359470871
torchvision_shufflenet_v2_x2_0_imagenet1k_v1,torchvision,ShuffleNet_V2_X2_0,IMAGENET1K_V1,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,7393996.0,7.393996,6.868879211292756,False,False,False,0.5151471906443709,-2.0,0.3193720227198628,-2.0,0.4444444444444444,-2.0,0.46875,-2.0,2.0459906911747225e-07,0.0019149151706623,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9093879695592881,0.12335312359470871
